Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,Label
0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.6,0.0,7.122839,0.7122839,0.000182,4.085448,1.3992265749346235,279.2,54.0,1392.0,409.6168399316067,0.3,6.9,0.0,38.0,20.12254125767088,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.509578,0.6509578,3e-06,2.740675,1.114122851827965,257.3,60.0,1392.0,416.32654117758204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.6,0.4,0.0,4.691687,0.4691687,0.000231,2.271042,0.7861706588774334,138.5,54.0,359.0,113.79440525204508,0.5,7.0,0.0,38.0,17.828815627143232,0.0,0.0
0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.8,0.0,3.383852,0.3383852,0.000203,1.939472,0.6725098890035207,138.5,55.0,341.0,108.18939155224253,0.2,0.1,0.0,1.0,0.7071067811865476,0.2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.435974,0.0435974,3.7e-05,0.123489,0.050452415871569296,625.2,62.0,1392.0,597.663190173938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.3,0.7,0.0,9.794847,0.9794847,0.000272,6.083482,1.9460812976304458,141.9,54.0,359.0,114.36826482901627,0.2,6.9,0.0,38.0,20.223748416156685,0.0,0.0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.9,0.0,1.863930,0.186393,2e-06,0.771058,0.27284607205208217,149.6,54.0,364.0,118.17613972371919,0.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.9,0.0,8.516978,0.8516978,0.000237,4.464109,1.4212160388404576,163.0,62.0,331.0,95.48123724935002,0.0,12.7,127.0,127.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.4,0.6,0.0,5.707312,0.5707312,6.3e-05,3.007408,0.9968920681623183,175.1,54.0,331.0,105.69920634622676,0.1,46.0,0.0,209.0,92.30745726465801,0.0,0.0
0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.5,0.5,0.0,4.474805,0.4474805,0.000304,1.774232,0.5880518068072556,193.6,54.0,341.0,100.48570932116556,0.2,54.1,0.0,209.0,100.32048644220181,0.0,0.0
0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.3,0.7,0.0,3.968361,0.3968361,0.000232,2.303609,0.7724908693440978,252.0,54.0,1146.0,332.83128859328514,0.2,16.6,0.0,166.0,95.84014468547787,0.1,0.0
0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.4,0.5,0.1,3.398127,0.3398127,0.026522,1.579154,0.48659338224538157,122.4,54.0,359.0,94.30706348000781,0.3,10.1,0.0,100.0,49.83556293785928,0.0,0.0
0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.5,0.5,0.0,10.534238,1.0534238,0.039691,4.23292,1.3938934911249894,243.4,54.0,1454.0,433.8556339511003,0.3,148.7,0.0,1400.0,617.4874897518167,0.0,0.0
0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.9,0.1,0.0,1.061664,0.1061664,1e-06,0.522069,0.178575697951177,329.3,54.0,1454.0,436.5445249023543,0.3,265.0,0.0,1400.0,458.8488615849208,0.0,0.0
0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.3,0.7,0.0,4.399527,0.4399527,0.000191,1.037379,0.44886720995384594,159.5,54.0,359.0,118.22130847600097,0.2,16.6,0.0,166.0,95.84014468547787,0.1,0.0
0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.9,0.1,0.0,6.913784,0.6913784,4.7e-05,5.207775,1.7360616234680277,557.8,54.0,1454.0,601.1869370947221,0.3,494.7,0.0,1400.0,618.8188345549931,0.0,0.0
