Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,Label
0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.5,0.5,0.0,7.319867,0.7319867,0.000123,2.875789,1.0452360230243587,178.4,54.0,363.0,141.50869623846836,0.5,0.1,0.0,1.0,0.447213595499958,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.716003,0.0716003,0.000286,0.303626,0.11015356973839346,484.8,62.0,1392.0,624.0127847693151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,4.059854,0.4059854,0.000308,1.536577,0.5749154371821661,253.8,58.0,895.0,248.95684588119107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.4,0.6,0.0,2.000285,0.2000285,0.000547,1.228564,0.392831131214624,119.9,55.0,383.0,103.65160662312745,0.4,0.1,0.0,1.0,0.5,0.4,0.0
0.2,0.0,0.0,0.4,0.2,0.0,0.2,0.8,0.2,0.0,0.308101,0.0308101,0.000198,0.134341,0.04946512007746244,142.1,54.0,429.0,136.30965564560063,0.6,58.6,0.0,375.0,142.5389671032351,0.1,0.0
0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.6,0.4,0.0,5.017378,0.5017378,0.000527,2.957403,0.9752286644456918,224.9,54.0,382.0,139.1549496065447,0.2,122.2,0.0,328.0,158.8919968615999,0.0,0.0
0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.3,0.7,0.0,9.277714,0.9277714,0.000463,3.795425,1.1934348765679932,126.0,54.0,319.0,96.25544717630848,0.3,0.1,0.0,1.0,0.5773502691896258,0.1,0.0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.6,0.0,5.688857,0.5688857,0.000581,2.401075,0.8105347711609567,175.2,55.0,411.0,131.39660066632877,0.4,0.2,0.0,1.0,0.5773502691896257,0.0,0.0
0.0,0.0,0.2,0.4,0.2,0.1,0.0,0.9,0.1,0.0,1.182711,0.1182711,1e-05,0.366372,0.14372772759022526,78.0,54.0,145.0,29.821692328460056,0.7,12.5,0.0,46.0,20.79329485942791,0.0,0.0
0.0,0.0,0.5,0.0,0.2,0.2,0.0,0.9,0.1,0.0,0.204077,0.0204077,6.4e-05,0.100052,0.0414503286711269,99.0,54.0,319.0,79.64504588066563,0.7,18.5,0.0,46.0,20.34767253957508,0.0,0.0
0.0,0.0,0.1,0.6,0.2,0.0,0.0,0.9,0.1,0.0,0.611829,0.0611829,0.000151,0.407485,0.13160457699962413,74.9,54.0,139.0,29.90893586278931,0.7,12.4,0.0,46.0,20.87329500688486,0.0,0.0
0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.5,0.5,0.0,3.275909,0.3275909,0.000191,2.109067,0.6690638520609308,175.8,54.0,383.0,141.55862546819407,0.5,6.3,0.0,32.0,17.256882684888367,0.0,0.0
