Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,Label 
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.558968,0.0558968,1.2e-05,0.557801,0.18588505599839858,849.0,60.0,1375.0,679.0630800350337,0.4,795.0,6.0,1321.0,679.0630800350337,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.003057,0.0003057,1e-05,0.001573,0.0005102587578866237,494.9,60.0,1375.0,619.9920160776265,0.6,440.9,6.0,1321.0,619.9920160776265,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.001100,0.00011,0.000111,0.000171,1.9194906731850627e-05,1375.0,1375.0,1375.0,0.0,0.0,1321.0,1321.0,1321.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.001271,0.0001271,6e-06,0.000391,0.00011830551316166312,741.5,60.0,1375.0,671.5903596025713,0.4,687.5,6.0,1321.0,671.5903596025713,0.0,0.0
0.3,0.0,0.0,0.5,0.2,0.0,0.0,1.0,0.0,0.0,2.030214,0.2030214,0.000209,1.853495,0.6112876840563697,182.4,60.0,785.0,259.75980357929814,0.8,124.8,0.0,731.0,261.61031240292414,0.0,0.0
0.1,0.0,0.0,0.8,0.1,0.0,0.0,1.0,0.0,0.0,0.367834,0.0367834,0.000104,0.150092,0.057597391827041766,633.5,54.0,1375.0,655.336258047051,0.5,578.3,0.0,1321.0,656.5008335443638,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.001631,0.0001631,2.5e-05,0.000484,0.0001424015254287834,744.6,60.0,1375.0,669.3939547580832,0.4,690.6,6.0,1321.0,669.3939547580832,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.292277,0.0292277,2.5e-05,0.290474,0.09674977402528878,1009.3,60.0,1375.0,594.0271318158232,0.2,955.3,6.0,1321.0,594.0271318158232,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.001816,0.0001816,2.5e-05,0.000425,0.0001327373136855061,626.4,60.0,1375.0,655.9155094641044,0.5,572.4,6.0,1321.0,655.9155094641044,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.001370,0.000137,8e-06,0.000344,0.00010987353841778485,1139.1,60.0,1375.0,501.40612281861894,0.1,1085.1,6.0,1321.0,501.40612281861894,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.048463,0.0048463,0.000106,0.046447,0.01539880550381894,849.0,60.0,1375.0,679.0630800350337,0.4,795.0,6.0,1321.0,679.0630800350337,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.001053,0.0001053,3.8e-05,0.000149,3.342528982671654e-05,1243.5,60.0,1375.0,415.8395123121419,0.1,1189.5,6.0,1321.0,415.8395123121419,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001046,0.0001046,1.3e-05,0.000243,7.623447018537248e-05,849.0,60.0,1375.0,679.0630800350337,0.4,795.0,6.0,1321.0,679.0630800350337,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.098782,0.0098782,1.1e-05,0.096485,0.032067038687637564,717.5,60.0,1375.0,693.0658538535698,0.5,663.5,6.0,1321.0,693.0658538535698,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.001063,0.0001063,4.2e-05,0.000213,4.422794491168577e-05,1243.5,60.0,1375.0,415.8395123121419,0.1,1189.5,6.0,1321.0,415.8395123121419,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002323,0.0002323,1.2e-05,0.000632,0.00018432949061696858,454.5,60.0,1375.0,635.2053473746371,0.7,400.5,6.0,1321.0,635.2053473746371,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.045988,0.0045988,8.6e-05,0.043844,0.014526419954498233,1112.0,60.0,1375.0,554.4526830828559,0.2,1058.0,6.0,1321.0,554.4526830828559,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.001147,0.0001147,2e-05,0.000288,8.388848417856755e-05,980.5,60.0,1375.0,635.2053473746371,0.3,926.5,6.0,1321.0,635.2053473746371,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.001196,0.0001196,1.2e-05,0.000251,7.031792880276773e-05,971.4,60.0,1375.0,629.5524336119007,0.3,917.4,6.0,1321.0,629.5524336119007,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.104577,0.0104577,1.1e-05,0.101567,0.03373343994466026,717.5,60.0,1375.0,693.0658538535698,0.5,663.5,6.0,1321.0,693.0658538535698,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.006533,0.0006533,0.000107,0.004625,0.0014700502920346335,1112.0,60.0,1375.0,554.4526830828559,0.2,1058.0,6.0,1321.0,554.4526830828559,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.001226,0.0001226,2.9e-05,0.000642,0.00019335833171716302,852.6,60.0,1375.0,674.4955646011815,0.3,798.6,6.0,1321.0,674.4955646011815,0.0,0.0
0.0,0.0,0.0,0.4,0.0,0.1,0.5,0.5,0.5,0.0,23.371591,2.3371591,0.0002,21.056617,6.940695969551903,76.7,60.0,143.0,25.828709263573785,0.5,3.0,6.0,6.0,0.0,0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.577587,0.1577587,6.8e-05,0.99904,0.31848914348966084,116.1,74.0,155.0,39.374131383717184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1,0.1,0.0,0.1,0.7,0.3,0.7,0.0,64.025431,6.4025431,0.000972,21.078446,8.945221636108014,82.5,54.0,153.0,28.115831839019098,0.3,1.2,0.0,6.0,3.4641016151377544,0.35,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,64.273873,6.4273873,0.034592,21.063633,10.440671901690967,90.1,74.0,151.0,22.883521485024012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.7,0.1,0.0,0.0,1.0,0.0,0.0,0.676559,0.0676559,4.6e-05,0.322399,0.1200954809253639,771.9,54.0,1375.0,655.5456505843052,0.4,715.5,0.0,1321.0,658.4303304070978,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.147236,0.0147236,1.1e-05,0.142244,0.04722045303444025,615.0,60.0,1375.0,660.0294606219398,0.5,561.0,6.0,1321.0,660.0294606219398,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001200,0.00012,5.1e-05,0.000335,8.240297324732888e-05,1243.5,60.0,1375.0,415.8395123121419,0.1,1189.5,6.0,1321.0,415.8395123121419,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.001277,0.0001277,2.9e-05,0.000251,7.252489993864942e-05,980.5,60.0,1375.0,635.2053473746371,0.3,926.5,6.0,1321.0,635.2053473746371,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.173204,0.0173204,1.1e-05,0.168547,0.05599597798825476,717.5,60.0,1375.0,693.0658538535698,0.5,663.5,6.0,1321.0,693.0658538535698,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009178,0.0009178,0.000113,0.007674,0.0024963316475269154,849.0,60.0,1375.0,679.0630800350337,0.4,795.0,6.0,1321.0,679.0630800350337,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001309,0.0001309,1.2e-05,0.000298,9.300283747164802e-05,1243.5,60.0,1375.0,415.8395123121419,0.1,1189.5,6.0,1321.0,415.8395123121419,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000862,8.62e-05,2e-06,0.000223,6.834430806178701e-05,980.5,60.0,1375.0,635.2053473746371,0.3,926.5,6.0,1321.0,635.2053473746371,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.000820,8.2e-05,4.8e-05,0.000116,2.304584802325814e-05,980.5,60.0,1375.0,635.2053473746371,0.3,926.5,6.0,1321.0,635.2053473746371,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001557,0.0001557,3e-06,0.000477,0.00018568117836765256,586.0,60.0,1375.0,679.0630800350337,0.6,532.0,6.0,1321.0,679.0630800350337,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.169979,0.0169979,0.000111,0.161923,0.05367923598587985,980.5,60.0,1375.0,635.2053473746371,0.3,926.5,6.0,1321.0,635.2053473746371,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000907,9.07e-05,6.3e-05,0.00013,2.3370803247737216e-05,1112.0,60.0,1375.0,554.4526830828559,0.2,1058.0,6.0,1321.0,554.4526830828559,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008743,0.0008743,3.3e-05,0.006961,0.0022536740620102496,849.0,60.0,1375.0,679.0630800350337,0.4,795.0,6.0,1321.0,679.0630800350337,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001161,0.0001161,6.4e-05,0.000243,5.192061247712704e-05,1112.0,60.0,1375.0,554.4526830828559,0.2,1058.0,6.0,1321.0,554.4526830828559,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000831,8.31e-05,3.8e-05,0.000126,3.32490601370926e-05,980.5,60.0,1375.0,635.2053473746371,0.3,926.5,6.0,1321.0,635.2053473746371,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000709,7.09e-05,1.2e-05,0.000117,4.090469953983826e-05,980.5,60.0,1375.0,635.2053473746371,0.3,926.5,6.0,1321.0,635.2053473746371,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001480,0.000148,7e-06,0.000379,0.00013663739523928938,717.5,60.0,1375.0,693.0658538535698,0.5,663.5,6.0,1321.0,693.0658538535698,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.167657,0.0167657,1.2e-05,0.157894,0.052293612851167376,717.5,60.0,1375.0,693.0658538535698,0.5,663.5,6.0,1321.0,693.0658538535698,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.001013,0.0001013,3.3e-05,0.000149,3.224946166648023e-05,1243.5,60.0,1375.0,415.8395123121419,0.1,1189.5,6.0,1321.0,415.8395123121419,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010469,0.0010469,1.2e-05,0.008928,0.0029157851334493845,717.5,60.0,1375.0,693.0658538535698,0.5,663.5,6.0,1321.0,693.0658538535698,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000903,9.03e-05,1.6e-05,0.000139,3.5878266401820476e-05,1112.0,60.0,1375.0,554.4526830828559,0.2,1058.0,6.0,1321.0,554.4526830828559,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001199,0.0001199,1.2e-05,0.000249,6.173487219104324e-05,980.5,60.0,1375.0,635.2053473746371,0.3,926.5,6.0,1321.0,635.2053473746371,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000700,7e-05,1e-05,0.000127,3.954041532969076e-05,980.5,60.0,1375.0,635.2053473746371,0.3,926.5,6.0,1321.0,635.2053473746371,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000794,7.94e-05,9e-06,0.000132,4.792644827696336e-05,1112.0,60.0,1375.0,554.4526830828559,0.2,1058.0,6.0,1321.0,554.4526830828559,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000839,8.39e-05,6e-06,0.000128,4.8305739249538916e-05,1112.0,60.0,1375.0,554.4526830828559,0.2,1058.0,6.0,1321.0,554.4526830828559,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000592,5.92e-05,8e-06,0.000128,4.974630081166282e-05,849.0,60.0,1375.0,679.0630800350337,0.4,795.0,6.0,1321.0,679.0630800350337,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000850,8.5e-05,4.9e-05,0.000133,2.779888087275777e-05,1112.0,60.0,1375.0,554.4526830828559,0.2,1058.0,6.0,1321.0,554.4526830828559,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000945,9.45e-05,3.7e-05,0.000131,2.7110883423451918e-05,1243.5,60.0,1375.0,415.8395123121419,0.1,1189.5,6.0,1321.0,415.8395123121419,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.000548,5.48e-05,7e-06,0.000118,5.176737496832451e-05,717.5,60.0,1375.0,693.0658538535698,0.5,663.5,6.0,1321.0,693.0658538535698,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001473,0.0001473,9e-06,0.000695,0.00021571277199090462,454.5,60.0,1375.0,635.2053473746371,0.7,400.5,6.0,1321.0,635.2053473746371,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003715,0.0003715,1e-05,0.001986,0.0006063094873449075,717.5,60.0,1375.0,693.0658538535698,0.5,663.5,6.0,1321.0,693.0658538535698,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000906,9.06e-05,1.4e-05,0.000135,3.723237838226293e-05,1112.0,60.0,1375.0,554.4526830828559,0.2,1058.0,6.0,1321.0,554.4526830828559,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.000948,9.48e-05,5e-05,0.000195,4.4916589362951415e-05,1112.0,60.0,1375.0,554.4526830828559,0.2,1058.0,6.0,1321.0,554.4526830828559,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.140102,0.0140102,1.2e-05,0.138539,0.04611471331756396,455.1,60.0,1375.0,634.7940085833619,0.7,399.9,0.0,1321.0,635.6220837363452,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010151,0.0010151,0.000114,0.008038,0.0025931307547270173,724.5,74.0,1375.0,685.6872059798436,0.5,660.5,0.0,1321.0,696.2281315137382,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010733,0.0010733,6.8e-05,0.009095,0.002965908845156536,854.6,74.0,1375.0,671.8335111221132,0.4,792.6,0.0,1321.0,682.1614667119997,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000871,8.71e-05,3.3e-05,0.000212,5.5253456402694346e-05,854.6,74.0,1375.0,671.8335111221132,0.4,792.6,0.0,1321.0,682.1614667119997,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000894,8.94e-05,8e-06,0.00024,7.353570561298776e-05,984.7,74.0,1375.0,628.442704893082,0.3,924.7,0.0,1321.0,638.103622723875,0.0,0.0
0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.000787,7.87e-05,8e-06,0.00025,7.508014236652577e-05,647.7,74.0,1375.0,646.6302481153954,0.5,583.7,0.0,1321.0,656.4988025714729,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001507,0.0001507,7e-06,0.000765,0.0002489227345538727,74.0,74.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.151617,0.0151617,0.000169,0.129878,0.042873441729700215,854.6,74.0,1375.0,671.8335111221132,0.4,792.6,0.0,1321.0,682.1614667119997,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001284,0.0001284,1.5e-05,0.000261,7.524958471646205e-05,721.3,66.0,1375.0,689.0644301434293,0.5,660.5,0.0,1321.0,696.2281315137382,0.0,0.0
0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.4,0.0,0.6,113.967935,11.3967935,1.1e-05,42.11256,19.181176139248997,69.6,60.0,74.0,6.022181221672648,0.4,1.2,0.0,6.0,3.4641016151377544,0.0,0.0
0.2,0.0,0.0,0.5,0.1,0.0,0.0,0.8,0.0,0.2,12.622854,1.2622854,4.1e-05,11.87135,3.926975413263909,502.3,54.0,1375.0,617.2536035626775,0.4,441.9,0.0,1321.0,654.295026836409,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.072346,0.0072346,8e-06,0.070415,0.02339203114369887,861.5,60.0,1375.0,663.9069964987566,0.3,807.5,6.0,1321.0,663.9069964987566,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.122606,0.0122606,2.8e-05,0.121372,0.040406065628951195,980.5,60.0,1375.0,635.2053473746371,0.3,926.5,6.0,1321.0,635.2053473746371,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.077115,0.0077115,1.5e-05,0.07576,0.02519710975489054,980.5,60.0,1375.0,635.2053473746371,0.3,926.5,6.0,1321.0,635.2053473746371,0.0,0.0
0.2,0.0,0.0,0.5,0.2,0.0,0.1,0.9,0.1,0.0,2.466540,0.246654,3.6e-05,1.997334,0.6514807471355158,233.7,60.0,1317.0,406.2837131310527,0.7,175.4,0.0,1263.0,428.08218966818873,0.014285714285714285,0.0
0.1,0.0,0.0,0.3,0.3,0.0,0.3,0.7,0.3,0.0,0.631421,0.0631421,0.00086,0.188637,0.07058894607593395,154.1,54.0,515.0,146.14486724555954,0.4,83.9,0.0,461.0,173.7761285595431,0.075,0.0
0.1,0.0,0.0,0.7,0.1,0.1,0.0,1.0,0.0,0.0,0.321241,0.0321241,7.5e-05,0.18673,0.07138312784214333,631.6,54.0,1375.0,654.6960617976355,0.5,576.4,0.0,1321.0,655.8579114411901,0.0,0.0
0.2,0.0,0.0,0.6,0.2,0.0,0.0,1.0,0.0,0.0,0.389690,0.038969,0.000129,0.197189,0.0852077990671107,734.7,54.0,1375.0,634.504890095857,0.4,678.3,0.0,1321.0,637.3291579361135,0.0,0.0
0.0,0.0,0.0,0.6,0.1,0.1,0.2,0.8,0.2,0.0,0.158696,0.0158696,6.5e-05,0.152229,0.050507026673138375,960.8,60.0,1375.0,607.1567251450723,0.1,896.3,6.0,1321.0,461.5690437441154,0.025,0.0
0.2,0.0,0.0,0.3,0.2,0.0,0.2,0.7,0.2,0.1,0.307435,0.0307435,0.000424,0.15525,0.05128330127124986,255.0,54.0,1635.0,494.67160824126546,0.5,191.0,0.0,1581.0,589.1758165922485,0.1,0.0
0.0,0.0,0.2,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.147034,0.0147034,2e-05,0.094164,0.03254297454691429,454.8,54.0,1375.0,513.9487220422762,0.4,400.8,0.0,1321.0,513.9487220422762,0.0,0.0
0.0,0.0,0.0,0.6,0.1,0.0,0.2,0.7,0.2,0.1,0.155694,0.0155694,2e-05,0.06185,0.02394742717913555,249.8,54.0,1375.0,431.26887720358917,0.5,188.4,0.0,1321.0,507.979798998421,0.06666666666666667,0.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.738527,0.0738527,2.8e-05,0.197308,0.09188853454064755,291.8,54.0,976.0,375.794506494056,0.6,237.8,0.0,922.0,375.794506494056,0.0,0.0
0.2,0.0,0.0,0.4,0.4,0.0,0.0,1.0,0.0,0.0,3.538120,0.353812,0.000199,2.544824,0.8120221090367723,236.7,54.0,855.0,270.36808243577866,0.6,180.3,0.0,801.0,272.09355008893544,0.0,0.0
0.0,0.0,0.0,0.8,0.1,0.1,0.0,1.0,0.0,0.0,0.001813,0.0001813,0.000111,0.000373,9.990384265771651e-05,1082.4,54.0,1375.0,547.9475238459327,0.2,1028.4,0.0,1321.0,547.9475238459327,0.0,0.0
0.2,0.0,0.0,0.7,0.1,0.0,0.0,1.0,0.0,0.0,0.388242,0.0388242,0.000109,0.194267,0.08485293264820021,763.7,54.0,1375.0,658.4689396201194,0.4,707.3,0.0,1321.0,661.307803606695,0.0,0.0
0.0,0.0,0.0,0.5,0.4,0.1,0.0,1.0,0.0,0.0,30.574669,3.0574669,9.7e-05,30.032205,9.988500530875582,533.9,54.0,1375.0,549.2684933416241,0.4,479.9,0.0,1321.0,549.2684933416241,0.0,0.0
0.2,0.0,0.0,0.6,0.2,0.0,0.0,1.0,0.0,0.0,0.389312,0.0389312,0.000115,0.190275,0.080305002379124,519.0,54.0,1375.0,607.7329457363105,0.5,462.6,0.0,1321.0,609.7384138573962,0.0,0.0
0.2,0.0,0.0,0.5,0.2,0.1,0.0,1.0,0.0,0.0,0.191836,0.0191836,0.000114,0.18846,0.06268101812838646,735.6,60.0,1375.0,633.6774854415735,0.4,679.2,0.0,1321.0,636.5091951853921,0.0,0.0
0.0,0.0,0.0,0.8,0.1,0.1,0.0,1.0,0.0,0.0,0.002307,0.0002307,4.2e-05,0.001077,0.00031910225633799584,1082.4,54.0,1375.0,547.9475238459327,0.2,1028.4,0.0,1321.0,547.9475238459327,0.0,0.0
0.0,0.0,0.0,0.5,0.1,0.2,0.0,0.8,0.0,0.2,19.073648,1.9073648,0.000236,13.82659,4.689417394371655,1016.3,60.0,4017.0,1226.157870024175,0.2,958.3,6.0,3963.0,1271.1830752154804,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.191600,0.01916,2.2e-05,0.187966,0.0625052960845008,174.5,54.0,1259.0,381.0544580502897,0.9,120.5,0.0,1205.0,381.0544580502897,0.0,0.0
0.2,0.0,0.0,0.6,0.2,0.0,0.0,1.0,0.0,0.0,5.461929,0.5461929,0.000208,4.869271,1.60121894382155,526.5,54.0,1375.0,604.360681491883,0.5,470.1,0.0,1321.0,606.4102846533306,0.0,0.0
0.2,0.0,0.0,0.5,0.2,0.1,0.0,1.0,0.0,0.0,0.195833,0.0195833,2.1e-05,0.193593,0.06443850413917478,735.6,60.0,1375.0,633.6774854415735,0.4,679.2,0.0,1321.0,636.5091951853921,0.0,0.0
0.0,0.0,0.0,0.8,0.1,0.1,0.0,1.0,0.0,0.0,0.001983,0.0001983,8.4e-05,0.000848,0.0002460924622982183,1082.4,54.0,1375.0,547.9475238459327,0.2,1028.4,0.0,1321.0,547.9475238459327,0.0,0.0
0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.8,0.0,0.2,6.231784,0.6231784,2.4e-05,5.662138,1.8660142482218691,513.6,54.0,1375.0,609.492903978381,0.3,455.6,0.0,1321.0,639.2198369888093,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.124931,0.0124931,4.2e-05,0.123323,0.04104081250346348,980.5,60.0,1375.0,635.2053473746371,0.3,926.5,6.0,1321.0,635.2053473746371,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011172,0.0011172,0.00013,0.008009,0.002546464117163248,980.5,60.0,1375.0,635.2053473746371,0.3,926.5,6.0,1321.0,635.2053473746371,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.055142,0.0055142,6e-06,0.053445,0.01774531669514836,974.7,60.0,1375.0,631.4567021314024,0.3,920.7,6.0,1321.0,631.4567021314024,0.0,0.0
0.1,0.0,0.0,0.5,0.4,0.0,0.0,1.0,0.0,0.0,7.372023,0.7372023,0.001077,6.480666,2.1247585734106944,186.2,54.0,514.0,187.93485869074718,0.6,131.0,0.0,460.0,188.82384501022227,0.0,0.0
0.1,0.0,0.0,0.8,0.1,0.0,0.0,1.0,0.0,0.0,0.205005,0.0205005,0.000114,0.202056,0.0672293720817025,763.0,54.0,1375.0,659.2194037057938,0.4,707.8,0.0,1321.0,660.6385463238494,0.0,0.0
0.2,0.0,0.0,0.5,0.2,0.1,0.0,1.0,0.0,0.0,0.391611,0.0391611,0.000111,0.193888,0.08510262301186727,603.1,54.0,1375.0,623.2403584849463,0.5,546.7,0.0,1321.0,625.5546960720363,0.0,0.0
0.1,0.0,0.0,0.6,0.2,0.1,0.0,1.0,0.0,0.0,22.651056,2.2651056,1.1e-05,22.64866,7.549453511263978,983.7,60.0,1375.0,576.7389261085893,0.2,928.5,0.0,1321.0,578.8690602276899,0.0,0.0
0.1,0.0,0.1,0.5,0.3,0.0,0.0,1.0,0.0,0.0,0.323702,0.0323702,3.6e-05,0.145164,0.05711803222591891,210.7,54.0,823.0,273.06981199360393,0.7,155.5,0.0,769.0,273.8017328084117,0.0,0.0
0.0,0.0,0.1,0.4,0.3,0.0,0.0,0.8,0.0,0.2,4.913405,0.4913405,0.035763,2.985118,0.9490830438049723,192.1,54.0,855.0,255.61144557924456,0.5,134.1,0.0,801.0,281.1115373451816,0.0,0.0
0.2,0.0,0.0,0.7,0.1,0.0,0.0,1.0,0.0,0.0,0.379489,0.0379489,0.000111,0.190007,0.0829872532758964,763.6,54.0,1375.0,658.5108115201214,0.4,707.2,0.0,1321.0,661.3490925541686,0.0,0.0
0.2,0.0,0.0,0.5,0.2,0.1,0.0,1.0,0.0,0.0,0.393540,0.039354,2.9e-05,0.19619,0.08570256535833685,603.1,54.0,1375.0,623.2403584849463,0.5,546.7,0.0,1321.0,625.5546960720363,0.0,0.0
0.0,0.0,0.0,0.6,0.1,0.1,0.0,0.8,0.0,0.2,39.409559,3.9409559,3.1e-05,39.179581,13.050497579840744,954.3,60.0,1375.0,617.2197609711903,0.1,896.3,6.0,1321.0,461.5690437441154,0.0,0.0
0.2,0.0,0.4,0.3,0.1,0.0,0.0,1.0,0.0,0.0,24.017633,2.4017633,0.000199,22.373754,7.404751842948308,104.4,54.0,504.0,140.46209453087337,0.9,48.0,0.0,450.0,141.27986409959487,0.0,0.0
0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.9,0.0,0.1,0.315133,0.0315133,2.5e-05,0.165762,0.06508879544471878,466.6,54.0,1375.0,628.0807096048865,0.5,410.6,0.0,1321.0,649.9141823690605,0.0,0.0
